,Time,x (km),y (km),z (km),vx (km/sec),vy (km/sec),vz (km/sec),Battery Voltage,Solar Panel Temp(°C)
0,4 Apr 2019 19:17:00.531,918.405672,-1621.106603,846.475299,-0.160521,-0.90464,-2.12677,33.37605601109685,120
1,4 Apr 2019 19:18:00.000,908.043479,-1672.641784,720.61431,-0.187868,-0.828253,-2.105193,32.3414709848079,120
2,4 Apr 2019 19:19:00.000,895.962383,-1719.988004,595.089743,-0.214676,-0.74977,-2.078037,34.09223939644147,120
3,4 Apr 2019 19:20:00.000,882.304795,-1762.598761,471.362147,-0.240365,-0.670514,-2.045271,33.45971486171123,120
4,4 Apr 2019 19:21:00.000,867.147019,-1800.447279,349.771072,-0.264634,-0.591137,-2.006816,31.025437520811806,120
5,4 Apr 2019 19:22:00.000,850.582391,-1833.545363,230.657558,-0.287219,-0.512268,-1.962698,29.027470734721003,120
6,4 Apr 2019 19:23:00.000,832.618974,-1862.097084,113.712942,-0.313325,-0.442749,-1.947754,29.302735952474798,120
7,4 Apr 2019 19:24:00.000,812.969066,-1886.736081,-3.229463,-0.341481,-0.37859,-1.949655,31.598155602320936,120
8,4 Apr 2019 19:25:00.000,791.665559,-1907.536643,-120.166326,-0.368423,-0.314867,-1.947594,33.80333144406096,120
9,4 Apr 2019 19:26:00.000,768.784965,-1924.536531,-236.864942,-0.394033,-0.251962,-1.941746,33.89083497848852,120
10,4 Apr 2019 19:27:00.000,744.410125,-1937.7953,-353.104445,-0.418218,-0.190218,-1.932329,31.78021585959414,120
11,4 Apr 2019 19:28:00.000,718.628648,-1947.39208,-468.678118,-0.440912,-0.129943,-1.919596,29.41196757167056,120
12,4 Apr 2019 19:29:00.000,691.5314,-1953.423102,-583.395149,-0.462072,-0.071399,-1.903823,28.963446668898158,120
13,4 Apr 2019 19:30:00.000,663.211032,-1955.999055,-697.08187,-0.481681,-0.014807,-1.885302,30.847021200825772,120
14,4 Apr 2019 19:31:00.000,633.760658,-1955.24242,-809.582448,-0.499741,0.039662,-1.864335,33.33094142934815,120
15,4 Apr 2019 19:32:00.000,603.272649,-1951.284811,-920.759121,-0.516274,0.091874,-1.841221,34.13150255154686,120
16,4 Apr 2019 19:33:00.000,571.837631,-1944.264505,-1030.491989,-0.531316,0.14174,-1.816256,32.512672363649166,120
17,4 Apr 2019 19:34:00.000,539.543613,-1934.32409,-1138.678472,-0.544916,0.189205,-1.789721,29.962795874790313,120
18,4 Apr 2019 19:35:00.000,506.475324,-1921.608434,-1245.23249,-0.557135,0.234247,-1.761884,28.82621776946921,120
19,4 Apr 2019 19:36:00.000,472.713677,-1906.262826,-1350.083418,-0.56804,0.276873,-1.732991,30.147902716119603,120
20,4 Apr 2019 19:37:00.000,438.335413,-1888.43146,-1453.174937,-0.577701,0.317112,-1.703273,32.71269967005353,120
21,4 Apr 2019 19:38:00.000,403.412867,-1868.256127,-1554.463769,-0.586195,0.355014,-1.672935,34.16254613999131,120
22,4 Apr 2019 19:39:00.000,368.013842,-1845.875191,-1653.918432,-0.593597,0.390644,-1.642163,33.1644599677817,120
23,4 Apr 2019 19:40:00.000,332.201594,-1821.422768,-1751.517951,-0.599982,0.424077,-1.611122,30.636076977244024,120
24,4 Apr 2019 19:41:00.000,296.034875,-1795.028123,-1847.250677,-0.605425,0.4554,-1.579959,28.901980829643037,120
25,4 Apr 2019 19:42:00.000,259.568051,-1766.815232,-1941.113096,-0.609997,0.484701,-1.548799,29.55649152588898,120
26,4 Apr 2019 19:43:00.000,222.85125,-1736.902494,-2033.108783,-0.613768,0.512077,-1.517751,31.997854950284058,120
27,4 Apr 2019 19:44:00.000,185.930562,-1705.402583,-2123.247387,-0.616804,0.537623,-1.48691,33.98149282936371,120
28,4 Apr 2019 19:45:00.000,148.848236,-1672.422379,-2211.543737,-0.619166,0.561436,-1.456355,33.68365764511688,120
29,4 Apr 2019 19:46:00.000,111.642913,-1638.063008,-2298.017024,-0.620913,0.583611,-1.426152,31.37817769240277,120
30,4 Apr 2019 19:47:00.000,74.349851,-1602.419926,-2382.690069,-0.6221,0.604242,-1.396355,29.184700607481204,120
31,4 Apr 2019 19:48:00.000,37.001152,-1565.583064,-2465.588674,-0.622776,0.623419,-1.36701,29.11989910649121,120
32,4 Apr 2019 19:49:00.000,-0.374003,-1527.637022,-2546.741056,-0.622989,0.641229,-1.338153,31.24335139059556,120
33,4 Apr 2019 19:50:00.000,-37.749147,-1488.66125,-2626.177338,-0.622782,0.657756,-1.309811,33.60276522259065,120
34,4 Apr 2019 19:51:00.000,-75.100306,-1448.730308,-2703.929122,-0.622196,0.673081,-1.282006,34.02890640633456,120
35,4 Apr 2019 19:52:00.000,-112.405805,-1407.914079,-2780.029107,-0.621266,0.687278,-1.254753,32.129982702743895,120
36,4 Apr 2019 19:53:00.000,-149.646079,-1366.278015,-2854.510764,-0.620027,0.70042,-1.228063,29.651855807564584,120
37,4 Apr 2019 19:54:00.000,-186.803494,-1323.883393,-2927.408062,-0.618509,0.712575,-1.201942,28.87290415975677,120
38,4 Apr 2019 19:55:00.000,-223.862183,-1280.78754,-2998.755225,-0.616741,0.723805,-1.176392,30.509292311995384,120
39,4 Apr 2019 19:56:00.000,-260.807897,-1237.044073,-3068.586541,-0.614748,0.734171,-1.151413,33.05653254370286,120
40,4 Apr 2019 19:57:00.000,-297.627857,-1192.703135,-3136.936189,-0.612553,0.74373,-1.127002,34.17270393304752,120
41,4 Apr 2019 19:58:00.000,-334.310628,-1147.811595,-3203.838094,-0.610178,0.752533,-1.103154,32.83160365215399,120
42,4 Apr 2019 19:59:00.000,-370.846,-1102.413272,-3269.32582,-0.607643,0.760631,-1.079862,30.26623311447495,120
43,4 Apr 2019 20:00:00.000,-407.224874,-1056.54913,-3333.432476,-0.604964,0.768068,-1.057117,28.835182161540132,120
44,4 Apr 2019 20:01:00.000,-443.439165,-1010.257459,-3396.190627,-0.602159,0.774888,-1.03491,29.854152439848217,120
45,4 Apr 2019 20:02:00.000,-479.481708,-963.574058,-3457.632244,-0.599242,0.781132,-1.013231,32.386307374744945,120
46,4 Apr 2019 20:03:00.000,-515.346174,-916.532403,-3517.788656,-0.596225,0.786836,-0.992068,34.10359539671705,120
47,4 Apr 2019 20:04:00.000,-551.026993,-869.163796,-3576.690508,-0.593122,0.792036,-0.97141,33.42714981804284,120
48,4 Apr 2019 20:05:00.000,-586.519284,-821.497516,-3634.367729,-0.589943,0.796764,-0.951245,30.97889158416678,120
49,4 Apr 2019 20:06:00.000,-621.818794,-773.560959,-3690.849538,-0.586697,0.80105,-0.931561,29.009738024593194,120
50,4 Apr 2019 20:07:00.000,-656.921837,-725.379758,-3746.164404,-0.583395,0.804923,-0.912345,29.33011984077713,120
51,4 Apr 2019 20:08:00.000,-691.825238,-676.977908,-3800.340052,-0.580044,0.808409,-0.893585,31.645479468435518,120
52,4 Apr 2019 20:09:00.000,-726.526294,-628.377875,-3853.403463,-0.576651,0.811533,-0.875268,33.82708594372723,120
53,4 Apr 2019 20:10:00.000,-761.022721,-579.600698,-3905.380882,-0.573224,0.814318,-0.857383,33.8691803342628,120
54,4 Apr 2019 20:11:00.000,-795.312622,-530.666087,-3956.297815,-0.569768,0.816785,-0.839917,31.733061251512055,120
55,4 Apr 2019 20:12:00.000,-829.394442,-481.592514,-4006.179034,-0.566289,0.818953,-0.822857,29.382666728938148,120
56,4 Apr 2019 20:13:00.000,-863.266943,-432.397292,-4055.048608,-0.562792,0.820843,-0.806193,28.978938651195847,120
57,4 Apr 2019 20:14:00.000,-896.929173,-383.096651,-4102.929902,-0.559281,0.82247,-0.789913,30.893062751073998,120
58,4 Apr 2019 20:15:00.000,-930.380435,-333.705819,-4149.845593,-0.55576,0.823852,-0.774005,33.36520215858018,120
59,4 Apr 2019 20:16:00.000,-963.620261,-284.239081,-4195.817681,-0.552233,0.825003,-0.758458,34.12248330330821,120
60,4 Apr 2019 20:17:00.000,-996.648399,-234.709841,-4240.86752,-0.548704,0.825937,-0.743261,32.77347601427827,-100
61,4 Apr 2019 20:18:00.000,-1029.464783,-185.130682,-4285.015824,-0.545175,0.826669,-0.728405,32.57347601427827,-100
62,4 Apr 2019 20:19:00.000,-1062.069519,-135.513418,-4328.282689,-0.54165,0.827209,-0.713878,32.373476014278275,-100
63,4 Apr 2019 20:20:00.000,-1094.462866,-85.869148,-4370.687603,-0.53813,0.827571,-0.699671,32.17347601427827,-100
64,4 Apr 2019 20:21:00.000,-1126.645219,-36.208301,-4412.249469,-0.534617,0.827764,-0.685775,31.973476014278273,-100
65,4 Apr 2019 20:22:00.000,-1158.617103,13.45933,-4452.986632,-0.531114,0.827798,-0.67218,31.773476014278273,-100
66,4 Apr 2019 20:23:00.000,-1190.379151,63.124537,-4492.916881,-0.527623,0.827684,-0.658876,31.573476014278274,-100
67,4 Apr 2019 20:24:00.000,-1221.932098,112.778663,-4532.057474,-0.524144,0.82743,-0.645856,31.373476014278275,-100
68,4 Apr 2019 20:25:00.000,-1253.276764,162.413564,-4570.425153,-0.52068,0.827045,-0.633111,31.173476014278272,-100
69,4 Apr 2019 20:26:00.000,-1284.414053,212.021583,-4608.036162,-0.517232,0.826536,-0.620633,30.973476014278273,-100
70,4 Apr 2019 20:27:00.000,-1315.344942,261.595522,-4644.906265,-0.5138,0.82591,-0.608413,30.773476014278273,-100
71,4 Apr 2019 20:28:00.000,-1346.070466,311.128604,-4681.050762,-0.510387,0.825175,-0.596445,30.573476014278274,-100
72,4 Apr 2019 20:29:00.000,-1376.591721,360.614451,-4716.484498,-0.506992,0.824337,-0.58472,30.373476014278275,-100
73,4 Apr 2019 20:30:00.000,-1406.909846,410.047059,-4751.221884,-0.503616,0.823401,-0.573232,30.173476014278272,-100
74,4 Apr 2019 20:31:00.000,-1437.026028,459.420778,-4785.276912,-0.50026,0.822375,-0.561974,29.973476014278273,-100
75,4 Apr 2019 20:32:00.000,-1466.941492,508.730294,-4818.663169,-0.496925,0.821262,-0.550938,29.773476014278273,-100
76,4 Apr 2019 20:33:00.000,-1496.657495,557.970601,-4851.393851,-0.493612,0.820068,-0.54012,29.573476014278274,-100
77,4 Apr 2019 20:34:00.000,-1526.175321,607.136984,-4883.481771,-0.49032,0.818799,-0.529512,29.373476014278275,-100
78,4 Apr 2019 20:35:00.000,-1555.496278,656.225003,-4914.93938,-0.487049,0.817457,-0.519109,29.173476014278272,-100
79,4 Apr 2019 20:36:00.000,-1584.621695,705.230475,-4945.778773,-0.483802,0.816048,-0.508904,28.973476014278273,-100
80,4 Apr 2019 20:37:00.000,-1613.552919,754.14947,-4976.011706,-0.480576,0.814575,-0.498892,28.773476014278273,-100
81,4 Apr 2019 20:38:00.000,-1642.291312,802.978282,-5005.649607,-0.477374,0.813042,-0.489069,28.573476014278274,-100
82,4 Apr 2019 20:39:00.000,-1670.838244,851.713422,-5034.703584,-0.474194,0.811453,-0.479427,28.373476014278275,-100
83,4 Apr 2019 20:40:00.000,-1699.195095,900.351606,-5063.184437,-0.471038,0.809811,-0.469964,28.173476014278272,-100
84,4 Apr 2019 20:41:00.000,-1727.363249,948.889735,-5091.102671,-0.467904,0.808119,-0.460673,27.973476014278273,-100
85,4 Apr 2019 20:42:00.000,-1755.344096,997.324899,-5118.468503,-0.464794,0.806379,-0.451549,27.773476014278273,-100
86,4 Apr 2019 20:43:00.000,-1783.13903,1045.654361,-5145.291874,-0.461707,0.804596,-0.44259,27.573476014278274,-100
87,4 Apr 2019 20:44:00.000,-1810.749443,1093.875541,-5171.582458,-0.458644,0.80277,-0.433789,27.373476014278275,-100
88,4 Apr 2019 20:45:00.000,-1838.176726,1141.986014,-5197.34967,-0.455603,0.800906,-0.425143,27.173476014278272,-100
89,4 Apr 2019 20:46:00.000,-1865.422268,1189.983497,-5222.602673,-0.452586,0.799004,-0.416648,26.973476014278273,-100
90,4 Apr 2019 20:47:00.000,-1892.487452,1237.865839,-5247.350392,-0.449591,0.797068,-0.4083,33.667472677878834,120
91,4 Apr 2019 20:48:00.000,-1919.373657,1285.631021,-5271.601516,-0.44662,0.795099,-0.400094,33.393980838952274,120
92,4 Apr 2019 20:49:00.000,-1946.082259,1333.277151,-5295.364509,-0.443671,0.7931,-0.392028,30.93250895388651,120
93,4 Apr 2019 20:50:00.000,-1972.614624,1380.802446,-5318.647617,-0.440745,0.791072,-0.384098,28.992785719498446,120
94,4 Apr 2019 20:51:00.000,-1998.972111,1428.205233,-5341.458874,-0.437842,0.789017,-0.376299,29.35818373199245,120
95,4 Apr 2019 20:52:00.000,-2025.15607,1475.48394,-5363.806111,-0.434961,0.786936,-0.36863,31.692757743800815,120
96,4 Apr 2019 20:53:00.000,-2051.167842,1522.637094,-5385.696961,-0.432102,0.784832,-0.361086,33.85011117490659,120
97,4 Apr 2019 20:54:00.000,-2077.008755,1569.663306,-5407.138866,-0.429265,0.782705,-0.353664,33.84678322989621,120
98,4 Apr 2019 20:55:00.000,-2102.680133,1616.561287,-5428.139081,-0.426451,0.780558,-0.346362,31.685833606064616,120
99,4 Apr 2019 20:56:00.000,-2128.183284,1663.329824,-5448.704685,-0.423658,0.778391,-0.339177,29.354029421832802,120
100,4 Apr 2019 20:57:00.000,-2153.519508,1709.967783,-5468.84258,-0.420887,0.776205,-0.332105,28.995220690517534,120
101,4 Apr 2019 20:58:00.000,-2178.690092,1756.474104,-5488.559503,-0.418136,0.774003,-0.325144,30.93929450495883,120
102,4 Apr 2019 20:59:00.000,-2203.69631,1802.847794,-5507.862027,-0.415408,0.771784,-0.318291,33.398878365715106,120
103,4 Apr 2019 21:00:00.000,-2228.539425,1849.087929,-5526.756567,-0.4127,0.769551,-0.311544,34.11264221415916,120
104,4 Apr 2019 21:01:00.000,-2253.220685,1895.193643,-5545.24939,-0.410012,0.767304,-0.3049,32.42435485972217,120
105,4 Apr 2019 21:02:00.000,-2277.741331,1941.164137,-5563.346607,-0.407346,0.765044,-0.298357,29.886219910137456,120
106,4 Apr 2019 21:03:00.000,-2302.102586,1986.998667,-5581.054191,-0.404699,0.762772,-0.291912,28.831786932844178,120
107,4 Apr 2019 21:04:00.000,-2326.305663,2032.69654,-5598.377975,-0.402073,0.760489,-0.285563,30.230496744398963,120
108,4 Apr 2019 21:05:00.000,-2350.351762,2078.257115,-5615.323656,-0.399467,0.758195,-0.279308,32.796381994539125,120
109,4 Apr 2019 21:06:00.000,-2374.242068,2123.679799,-5631.896801,-0.39688,0.755892,-0.273145,34.17037961747189,120
110,4 Apr 2019 21:07:00.000,-2397.977753,2168.964043,-5648.102851,-0.394313,0.753581,-0.267071,33.089242535187566,120
111,4 Apr 2019 21:08:00.000,-2421.559977,2214.10934,-5663.947125,-0.391765,0.751261,-0.261085,30.54696319521925,120
112,4 Apr 2019 21:09:00.000,-2444.989886,2259.115228,-5679.434821,-0.389236,0.748934,-0.255185,28.880901498411948,120
113,4 Apr 2019 21:10:00.000,-2468.268615,2303.981284,-5694.57102,-0.386725,0.7466,-0.249369,29.622826885373126,120
114,4 Apr 2019 21:11:00.000,-2491.397283,2348.707122,-5709.360691,-0.384233,0.74426,-0.243634,32.090616576894895,120
115,4 Apr 2019 21:12:00.000,-2514.376998,2393.29239,-5723.808695,-0.38176,0.741915,-0.237979,34.015396111387396,120
116,4 Apr 2019 21:13:00.000,-2537.208854,2437.736768,-5737.919788,-0.379305,0.739564,-0.232403,33.62753206141383,120
117,4 Apr 2019 21:14:00.000,-2559.893931,2482.03997,-5751.698619,-0.376867,0.737209,-0.226904,31.283624845793184,120
118,4 Apr 2019 21:15:00.000,-2582.433298,2526.201738,-5765.149743,-0.374448,0.734849,-0.221479,29.138651949085137,120
119,4 Apr 2019 21:16:00.000,-2604.828009,2570.221839,-5778.277614,-0.372046,0.732487,-0.216128,29.16469156047374,120
120,4 Apr 2019 21:17:00.000,-2627.079107,2614.100076,-5791.086593,-0.369661,0.730121,-0.210849,31.337802981336136,120
121,4 Apr 2019 21:18:00.000,-2649.187622,2657.836271,-5803.580946,-0.367293,0.727752,-0.205641,33.66003759314821,120
122,4 Apr 2019 21:19:00.000,-2671.154571,2701.430276,-5815.764853,-0.364942,0.725381,-0.200501,33.996343603343554,120
123,4 Apr 2019 21:20:00.000,-2692.980959,2744.88196,-5827.642406,-0.362607,0.723008,-0.195429,32.037522817103195,120
124,4 Apr 2019 21:21:00.000,-2714.667778,2788.191217,-5839.217613,-0.360289,0.720634,-0.190423,29.58450603173164,120
125,4 Apr 2019 21:22:00.000,-2736.216008,2831.357962,-5850.494401,-0.357988,0.718258,-0.185481,28.892585567032985,120
126,4 Apr 2019 21:23:00.000,-2757.626617,2874.382129,-5861.476616,-0.355702,0.715881,-0.180603,30.59790990729647,120
127,4 Apr 2019 21:24:00.000,-2778.900561,2917.263669,-5872.168027,-0.353432,0.713504,-0.175787,33.13261171858997,120
128,4 Apr 2019 21:25:00.000,-2800.038784,2960.002551,-5882.57233,-0.351178,0.711126,-0.171033,34.16629784498655,120
129,4 Apr 2019 21:26:00.000,-2821.042217,3002.598764,-5892.693141,-0.348939,0.708748,-0.166338,32.748602028964996,120
130,4 Apr 2019 21:27:00.000,-2841.911782,3045.052314,-5902.534009,-0.346716,0.70637,-0.161701,30.182947265736303,120
131,4 Apr 2019 21:28:00.000,-2862.648388,3087.363218,-5912.098412,-0.344507,0.703993,-0.157122,28.828184712489776,120
132,4 Apr 2019 21:29:00.000,-2883.252932,3129.53151,-5921.389761,-0.342314,0.701617,-0.152599,29.929876812872656,120
133,4 Apr 2019 21:30:00.000,-2903.726302,3171.557236,-5930.4114,-0.340135,0.699241,-0.148131,32.475132930506355,120
134,4 Apr 2019 21:31:00.000,-2924.069373,3213.440455,-5939.166609,-0.33797,0.696866,-0.143718,34.12385632888842,120
135,4 Apr 2019 21:32:00.000,-2944.283009,3255.181241,-5947.658607,-0.33582,0.694493,-0.139358,33.3602183190239,120
136,4 Apr 2019 21:33:00.000,-2964.368063,3296.779674,-5955.89055,-0.333684,0.692121,-0.135049,30.886304165485114,120
137,4 Apr 2019 21:34:00.000,-2984.325379,3338.235848,-5963.865537,-0.331562,0.689751,-0.130792,28.976619131995974,120
138,4 Apr 2019 21:35:00.000,-3004.155788,3379.54987,-5971.586604,-0.329454,0.687383,-0.126585,29.386918831382637,120
139,4 Apr 2019 21:36:00.000,-3023.860115,3420.721854,-5979.056734,-0.327359,0.685017,-0.122427,31.73997561222302,120
140,4 Apr 2019 21:37:00.000,-3043.439169,3461.751926,-5986.278854,-0.325278,0.682653,-0.118318,33.872399921889794,120
141,4 Apr 2019 21:38:00.000,-3062.893753,3502.640217,-5993.255837,-0.32321,0.680291,-0.114256,33.823650684253884,120
142,4 Apr 2019 21:39:00.000,-3082.224659,3543.386869,-5999.990505,-0.321155,0.677931,-0.110241,31.63854772357911,120
143,4 Apr 2019 21:40:00.000,-3101.432668,3583.992031,-6006.485626,-0.319114,0.675574,-0.106271,29.32606462479127,120
144,4 Apr 2019 21:41:00.000,-3120.518553,3624.455858,-6012.743922,-0.317085,0.67322,-0.102346,29.012287684353694,120
145,4 Apr 2019 21:42:00.000,-3139.483075,3664.778515,-6018.768063,-0.315068,0.670869,-0.098466,30.985701974248194,120
146,4 Apr 2019 21:43:00.000,-3158.326988,3704.96017,-6024.560675,-0.313064,0.66852,-0.094628,33.43195949721204,120
147,4 Apr 2019 21:44:00.000,-3177.051036,3745.000998,-6030.124335,-0.311073,0.666175,-0.090834,34.10198236812684,120
148,4 Apr 2019 21:45:00.000,-3195.655953,3784.901185,-6035.461574,-0.309093,0.663832,-0.087081,32.37975464944231,120
149,4 Apr 2019 21:46:00.000,-3214.142465,3824.660916,-6040.574879,-0.307126,0.661493,-0.083369,29.848684563256953,120
150,4 Apr 2019 21:47:00.000,-3232.511288,3864.280385,-6045.466696,-0.30517,0.659157,-0.079698,29.550702703811012,-100
151,4 Apr 2019 21:48:00.000,-3250.76313,3903.75979,-6050.139427,-0.303226,0.656824,-0.076066,29.350702703811013,-100
152,4 Apr 2019 21:49:00.000,-3268.89869,3943.099332,-6054.595434,-0.301294,0.654495,-0.072474,29.150702703811014,-100
153,4 Apr 2019 21:50:00.000,-3286.918659,3982.299218,-6058.837039,-0.299373,0.652169,-0.068919,28.95070270381101,-100
154,4 Apr 2019 21:51:00.000,-3304.823718,4021.359658,-6062.866523,-0.297464,0.649846,-0.065403,28.75070270381101,-100
155,4 Apr 2019 21:52:00.000,-3322.614542,4060.280867,-6066.68613,-0.295565,0.647528,-0.061923,28.550702703811012,-100
156,4 Apr 2019 21:53:00.000,-3340.291794,4099.063061,-6070.298069,-0.293678,0.645213,-0.05848,28.350702703811013,-100
157,4 Apr 2019 21:54:00.000,-3357.856135,4137.706461,-6073.704507,-0.291802,0.642901,-0.055073,28.150702703811014,-100
158,4 Apr 2019 21:55:00.000,-3375.308211,4176.211292,-6076.907579,-0.289936,0.640594,-0.051702,27.95070270381101,-100
159,4 Apr 2019 21:56:00.000,-3392.648666,4214.57778,-6079.909383,-0.288081,0.63829,-0.048364,27.75070270381101,-100
160,4 Apr 2019 21:57:00.000,-3409.878133,4252.806156,-6082.711985,-0.286236,0.63599,-0.045061,27.550702703811012,-100
161,4 Apr 2019 21:58:00.000,-3426.997238,4290.89665,-6085.317414,-0.284402,0.633694,-0.041792,27.350702703811013,-100
162,4 Apr 2019 21:59:00.000,-3444.0066,4328.849497,-6087.72767,-0.282578,0.631402,-0.038555,27.150702703811014,-100
163,4 Apr 2019 22:00:00.000,-3460.90683,4366.664932,-6089.944719,-0.280764,0.629113,-0.035352,26.95070270381101,-100
164,4 Apr 2019 22:01:00.000,-3477.698533,4404.343194,-6091.970497,-0.278961,0.626829,-0.03218,26.75070270381101,-100
165,4 Apr 2019 22:02:00.000,-3494.382304,4441.884521,-6093.806909,-0.277167,0.624549,-0.029039,26.550702703811012,-100
166,4 Apr 2019 22:03:00.000,-3510.958734,4479.289155,-6095.455829,-0.275383,0.622273,-0.02593,26.350702703811013,-100
167,4 Apr 2019 22:04:00.000,-3527.428406,4516.557337,-6096.919104,-0.273608,0.620001,-0.022851,26.150702703811014,-100
168,4 Apr 2019 22:05:00.000,-3543.791895,4553.689312,-6098.198549,-0.271843,0.617733,-0.019802,25.95070270381101,-100
169,4 Apr 2019 22:06:00.000,-3560.049769,4590.685325,-6099.295953,-0.270088,0.615469,-0.016783,25.75070270381101,-100
170,4 Apr 2019 22:07:00.000,-3576.202593,4627.545621,-6100.213077,-0.268341,0.613209,-0.013793,25.550702703811012,-100
171,4 Apr 2019 22:08:00.000,-3592.25092,4664.270446,-6100.951655,-0.266604,0.610953,-0.010831,25.350702703811013,-100
172,4 Apr 2019 22:09:00.000,-3608.195301,4700.86005,-6101.513396,-0.264876,0.608701,-0.007898,25.150702703811014,-100
173,4 Apr 2019 22:10:00.000,-3624.036278,4737.314678,-6101.899981,-0.263158,0.606454,-0.004993,24.95070270381101,-100
174,4 Apr 2019 22:11:00.000,-3639.774387,4773.634579,-6102.113069,-0.261448,0.60421,-0.002115,24.75070270381101,-100
175,4 Apr 2019 22:12:00.000,-3655.410159,4809.820003,-6102.15429,-0.259746,0.601971,0.000736,24.550702703811012,-100
176,4 Apr 2019 22:13:00.000,-3670.944118,4845.871198,-6102.025254,-0.258054,0.599736,0.003561,24.350702703811013,-100
177,4 Apr 2019 22:14:00.000,-3686.376782,4881.788413,-6101.727545,-0.25637,0.597505,0.006359,24.150702703811014,-100
178,4 Apr 2019 22:15:00.000,-3701.708663,4917.571898,-6101.262723,-0.254694,0.595278,0.009131,23.95070270381101,-100
179,4 Apr 2019 22:16:00.000,-3716.940267,4953.221902,-6100.632327,-0.253027,0.593056,0.011878,23.75070270381101,-100
180,4 Apr 2019 22:17:00.000,-3732.072094,4988.738676,-6099.837872,-0.251368,0.590837,0.0146,28.74955006807718,120
181,4 Apr 2019 22:18:00.000,-3747.10464,5024.122467,-6098.880854,-0.249718,0.588623,0.017297,28.961243328414696,120
182,4 Apr 2019 22:19:00.000,-3762.038392,5059.373526,-6097.762744,-0.248075,0.586413,0.019969,29.41631613386452,120
183,4 Apr 2019 22:20:00.000,-3776.873835,5094.492101,-6096.484994,-0.246441,0.584207,0.022618,31.787118276438825,120
184,4 Apr 2019 22:21:00.000,-3791.611446,5129.47844,-6095.049036,-0.244814,0.582005,0.025243,33.89394519976904,120
185,4 Apr 2019 22:22:00.000,-3806.251698,5164.332792,-6093.45628,-0.243195,0.579807,0.027845,33.79978994667553,120
186,4 Apr 2019 22:23:00.000,-3820.795058,5199.055404,-6091.708118,-0.241584,0.577614,0.030423,31.591218422633265,120
187,4 Apr 2019 22:24:00.000,-3835.241988,5233.646522,-6089.805922,-0.239981,0.575424,0.032979,29.298781101497283,120
188,4 Apr 2019 22:25:00.000,-3849.592945,5268.106393,-6087.751044,-0.238385,0.573239,0.035513,29.030134284203644,120
189,4 Apr 2019 22:26:00.000,-3863.84838,5302.435264,-6085.544818,-0.236797,0.571058,0.038024,31.032270615643846,120
190,4 Apr 2019 22:27:00.000,-3878.008741,5336.633379,-6083.18856,-0.235216,0.56888,0.040514,33.46443518601653,120
191,4 Apr 2019 22:28:00.000,-3892.074468,5370.700983,-6080.683567,-0.233643,0.566707,0.042982,34.090507105822624,120
192,4 Apr 2019 22:29:00.000,-3906.045998,5404.638319,-6078.031121,-0.232076,0.564538,0.045429,32.334878739271005,120
193,4 Apr 2019 22:30:00.000,-3919.923764,5438.445629,-6075.232483,-0.230517,0.562373,0.047855,29.811666710074192,120
194,4 Apr 2019 22:31:00.000,-3933.708191,5472.123157,-6072.2889,-0.228965,0.560212,0.050261,28.840700521487282,120
195,4 Apr 2019 22:32:00.000,-3947.399704,5505.671142,-6069.201601,-0.22742,0.558055,0.052646,30.31468200945708,120
196,4 Apr 2019 22:33:00.000,-3960.998719,5539.089824,-6065.971799,-0.225882,0.555902,0.055011,32.87843939155806,120
197,4 Apr 2019 22:34:00.000,-3974.50565,5572.379443,-6062.600692,-0.22435,0.553753,0.057356,34.17486595405951,120
198,4 Apr 2019 22:35:00.000,-3987.920905,5605.540236,-6059.08946,-0.222826,0.551608,0.059682,33.01203309417501,120
199,4 Apr 2019 22:36:00.000,-4001.244888,5638.572441,-6055.439269,-0.221308,0.549466,0.061988,30.459043980603884,120
200,4 Apr 2019 22:37:00.000,-4014.478,5671.476293,-6051.65127,-0.219797,0.547329,0.064275,28.863105030650907,120
201,4 Apr 2019 22:38:00.000,-4027.620636,5704.252026,-6047.726598,-0.218292,0.545196,0.066544,29.69151515485329,120
202,4 Apr 2019 22:39:00.000,-4040.673186,5736.899876,-6043.666375,-0.216794,0.543066,0.068794,32.182637905428386,120
203,4 Apr 2019 22:40:00.000,-4053.636038,5769.420073,-6039.471707,-0.215302,0.540941,0.071025,34.04614651389862,120
204,4 Apr 2019 22:41:00.000,-4066.509575,5801.812849,-6035.143687,-0.213817,0.538819,0.073239,33.56873975964671,120
205,4 Apr 2019 22:42:00.000,-4079.294175,5834.078434,-6030.683395,-0.212338,0.536701,0.075435,31.18934321085782,120
206,4 Apr 2019 22:43:00.000,-4091.990212,5866.217056,-6026.091895,-0.210865,0.534587,0.077613,29.095563081339062,120
207,4 Apr 2019 22:44:00.000,-4104.598059,5898.228943,-6021.370239,-0.209398,0.532477,0.079773,29.212411166208202,120
208,4 Apr 2019 22:45:00.000,-4117.11808,5930.114322,-6016.519466,-0.207937,0.53037,0.081916,31.432457875109105,120
209,4 Apr 2019 22:46:00.000,-4129.550639,5961.873417,-6011.540602,-0.206482,0.528267,0.084043,33.714602502148225,120
210,4 Apr 2019 22:47:00.000,-4141.896094,5993.506451,-6006.43466,-0.205034,0.526168,0.086152,33.960651801874974,120
211,4 Apr 2019 22:48:00.000,-4154.154802,6025.013647,-6001.202641,-0.203591,0.524073,0.088245,31.944389182835057,120
